업종명,업소명,소재지(도로명),소재지(지번),소재지전화
일반음식점,처갓집 양념치킨 부산역점,부산광역시 동구 초량로 46-2 (초량동),부산광역시 동구 초량동 811-74 ,051-442-7922
일반음식점,동일한우국밥,"부산광역시 동구 조방로 14, 동일타워 판매2-212호 (범일동)",부산광역시 동구 범일동 830-140 동일타워 ,
일반음식점,진주비빔밥,"부산광역시 동구 중앙대로371번길 50, 2층 (수정동)",부산광역시 동구 수정동 248-3 ,
일반음식점,B.R.K C&B(비알캐이씨앤비),"부산광역시 동구 범일로102번길 14, 4층 (범일동)",부산광역시 동구 범일동 830-27 ,
일반음식점,술술술,"부산광역시 동구 범일로 98, 1층 (범일동)",부산광역시 동구 범일동 832-4 ,
일반음식점,잭팟,"부산광역시 동구 고관로29번길 55, 2층 (초량동)",부산광역시 동구 초량동 637-16 ,
일반음식점,아진,"부산광역시 동구 조방로38번길 5, 1층 (범일동)",부산광역시 동구 범일동 830-164 ,
일반음식점,홍성방 T&D,"부산광역시 동구 대영로239번길 26, B동 1층 (초량동)",부산광역시 동구 초량동 606-2 ,
일반음식점,명란브랜드연구소/명란카페테리아,부산광역시 동구 영초윗길 22-1 (초량동),부산광역시 동구 초량동 994-351 ,051-440-4813
일반음식점,으니네,"부산광역시 동구 중앙대로209번길 2, 1층 (초량동)",부산광역시 동구 초량동 1207-8 ,
일반음식점,정옥당,"부산광역시 동구 고관로 90-1, 1층 (수정동)",부산광역시 동구 수정동 116-8 ,
일반음식점,한점초밥,"부산광역시 동구 중앙대로296번길 3-2, 1층 (초량동)",부산광역시 동구 초량동 1159-10 ,
일반음식점,일미칼국수,"부산광역시 동구 홍곡로 67, 가동 1층 102호 (수정동, 동남아파트)",부산광역시 동구 수정동 1011-51 동남아파트 ,
일반음식점,BBQ 부산범일,"부산광역시 동구 범곡북로 15, 1층 101호 (범일동, 범일동 서면 영동리원)",부산광역시 동구 범일동 1307-14 범일동 서면 영동리원 ,
일반음식점,백채김치찌개 부산초량점,"부산광역시 동구 초량로 37, 1층 (초량동)",부산광역시 동구 초량동 281-17 ,
일반음식점,카페멜로우,"부산광역시 동구 부산진성공원로 23-3, 1층 (범일동)",부산광역시 동구 범일동 570-39 ,
일반음식점,고피자,"부산광역시 동구 범일로90번길 17, 1층 105호 (범일동, 범일동 삼정그린코아 더시티)",부산광역시 동구 범일동 830-62 범일동 삼정그린코아 더시티 ,
일반음식점,자담치킨 초량점,"부산광역시 동구 초량상로 144-1, 1층 (수정동)",부산광역시 동구 수정동 369-25 ,051-467-9282
일반음식점,코구 마루,"부산광역시 동구 조방로 14, 동일타워 1층 판매2-129호 (범일동)",부산광역시 동구 범일동 830-140 동일타워 ,
일반음식점,피그보스,"부산광역시 동구 고관로 11-2, 2층 (초량동)",부산광역시 동구 초량동 46-26 ,
일반음식점,대통보쌈 모밀,"부산광역시 동구 진성로9번길 34, 1층 (수정동)",부산광역시 동구 수정동 189-26 1층일부 ,
일반음식점,쌀집,"부산광역시 동구 망양로 687, 1층 (수정동)",부산광역시 동구 수정동 1172-1 ,
일반음식점,시티 레스토랑(CITY RESTAURANT),"부산광역시 동구 중앙대로 294, 시티호텔 2층 (초량동)",부산광역시 동구 초량동 1163-2 시티호텔 ,051-467-7700
일반음식점,온즈베이크(Onz Bake),"부산광역시 동구 중앙대로274번길 3-7, 1층 (초량동)",부산광역시 동구 초량동 1164-4 ,
일반음식점,진푸드,"부산광역시 동구 고관로 106, 1층 129호 (수정동, 수정상가아파트)",부산광역시 동구 수정동 170-1 수정상가아파트 ,
일반음식점,채선당도시락샐러드밀키트24 부산초량점,"부산광역시 동구 고관로 40, 지하2층 202호 (초량동)",부산광역시 동구 초량동 1146-2 ,
일반음식점,타코비 초량점,"부산광역시 동구 초량로 21, 1층 (초량동)",부산광역시 동구 초량동 197-24 ,051-442-5521
일반음식점,히스피,"부산광역시 동구 초량로14번길 4-1, 1,2,3층 (초량동)",부산광역시 동구 초량동 174-21 ,
일반음식점,복순도가,"부산광역시 동구 중앙대로 206, 한국철도공사부산지역본부 2층 (초량동)",부산광역시 동구 초량동 1187-1 한국철도공사부산지역본부 ,
일반음식점,푸리타,"부산광역시 동구 망양로486번길 6, 1층 (초량동)",부산광역시 동구 초량동 872-5 ,
일반음식점,동구야포차,"부산광역시 동구 진성로9번길 9-3, 1층 (수정동)",부산광역시 동구 수정동 1-183 ,
일반음식점,길음칠,"부산광역시 동구 초량상로 81-2, 1층 (초량동)",부산광역시 동구 초량동 287-18 ,
일반음식점,소문난손칼국수,"부산광역시 동구 중앙대로389번길 16, 1층 (수정동)",부산광역시 동구 수정동 228-14 ,051-468-2632
일반음식점,창고,"부산광역시 동구 중앙대로221번길 8, 3층 (초량동)",부산광역시 동구 초량동 383-1 ,
일반음식점,토지골목식당,"부산광역시 동구 중앙대로236번길 8, 1층 (초량동)",부산광역시 동구 초량동 1197-1 ,
일반음식점,소담,"부산광역시 동구 중앙대로180번길 9, 1층 (초량동)",부산광역시 동구 초량동 1204-13 ,
일반음식점,독도&호프,"부산광역시 동구 초량중로 73, 2층 (초량동)",부산광역시 동구 초량동 297-3 ,
일반음식점,오프루틴(OFF ROUTINE),"부산광역시 동구 망양로590번길 3, 2층 (초량동)",부산광역시 동구 초량동 794-355 ,
일반음식점,주식회사큰집기장멸치국수 범일점,"부산광역시 동구 자성로133번길 49, 1층 (범일동)",부산광역시 동구 범일동 830-150 ,
일반음식점,바나나(banana),"부산광역시 동구 범일로90번길 12-1, 2층 (범일동)",부산광역시 동구 범일동 573-1 ,
일반음식점,경북산꼼장어 2호점,"부산광역시 동구 초량로 25, 1층 (초량동)",부산광역시 동구 초량동 275 ,
일반음식점,가히,"부산광역시 동구 중앙대로196번길 12-3, 1층 (초량동)",부산광역시 동구 초량동 1203-2 ,051-462-8877
일반음식점,알콜카페,"부산광역시 동구 중앙대로251번길 32, 1층 (초량동)",부산광역시 동구 초량동 146-6 ,
일반음식점,순수김밥&국시,"부산광역시 동구 초량상로 144, 1층 (수정동)",부산광역시 동구 수정동 369-26 ,
일반음식점,이층집,"부산광역시 동구 초량로 25, 2층 (초량동)",부산광역시 동구 초량동 275 ,
일반음식점,교촌치킨(수정1호점),"부산광역시 동구 수정로 20-2, 1층 (수정동)",부산광역시 동구 수정동 844-25 ,051-469-8880
일반음식점,일미아구찜,"부산광역시 동구 망양로 618-1, 2층 (초량동)",부산광역시 동구 초량동 754-117 ,051-462-2154
일반음식점,행복한 밥상,"부산광역시 동구 망양로 686-1, B동 1층 (수정동)",부산광역시 동구 수정동 1011-807 ,
일반음식점,원조통채돼지국밥,"부산광역시 동구 범상로 39, 1층 (범일동)",부산광역시 동구 범일동 1522-278 ,051-637-0481
일반음식점,엄마카세 전집 별관,"부산광역시 동구 범곡북로 1-4, A동 1층 (범일동)",부산광역시 동구 범일동 44-1 ,
일반음식점,오페라 생선구이,"부산광역시 동구 충장대로 160, 협성마리나G7 A동 2층 214호 (초량동)",부산광역시 동구 초량동 1185-64 협성마리나G7 ,
일반음식점,통영식당,"부산광역시 동구 성남로 69, 1층 (좌천동)",부산광역시 동구 좌천동 68-569 ,051-637-1203
일반음식점,도깨비,"부산광역시 동구 중앙대로 542, 2층 (범일동)",부산광역시 동구 범일동 62-728 ,
일반음식점,오소해장,"부산광역시 동구 초량상로 86, 1층 (초량동)",부산광역시 동구 초량동 287-1 ,
일반음식점,포동충무김밥,"부산광역시 동구 초량로 76, 1층 (초량동)",부산광역시 동구 초량동 824-68 ,
일반음식점,불고기맛집,"부산광역시 동구 중앙대로286번길 3-7, 1층 (초량동)",부산광역시 동구 초량동 1163-5 ,051-631-0022
일반음식점,티카페산들산들,"부산광역시 동구 중앙대로371번길 6, 2층 (수정동)",부산광역시 동구 수정동 1-116 ,051-464-5882
일반음식점,김복남맥주 범일점,"부산광역시 동구 범일로102번길 15, 1층 (범일동)",부산광역시 동구 범일동 830-239 ,
일반음식점,비비큐 부산동구청점,"부산광역시 동구 수정중로 14, 1층 (수정동)",부산광역시 동구 수정동 800-16 ,
일반음식점,소반,"부산광역시 동구 충장대로 160, 협성마리나G7 A동 108~110호 (초량동)",부산광역시 동구 초량동 1185-64 협성마리나G7 ,051-468-0100
일반음식점,두놈닭칼국수,"부산광역시 동구 중앙대로 381, B동 1층 (수정동)",부산광역시 동구 수정동 1-110 ,
일반음식점,크라운호프 부산초량점,"부산광역시 동구 중앙대로 288, 홍인빌딩 2층 202호 (초량동)",부산광역시 동구 초량동 1163-10 홍인빌딩 ,051-467-0708
일반음식점,동백국수집,"부산광역시 동구 홍곡남로18번길 14, 1층 (수정동)",부산광역시 동구 수정동 1043-35 ,
일반음식점,조선화로집,"부산광역시 동구 초량로 33, 1층 (초량동)",부산광역시 동구 초량동 280 ,051-467-3392
일반음식점,기요항 부산역점,"부산광역시 동구 중앙대로214번길 7-7, 1층 (초량동)",부산광역시 동구 초량동 1200-14 ,
일반음식점,노블레스 범일점,"부산광역시 동구 조방로49번길 16-1, 2층 (범일동)",부산광역시 동구 범일동 833-35 ,
일반음식점,파파스,"부산광역시 동구 중동길 57, 1층 (초량동)",부산광역시 동구 초량동 602-12 ,
일반음식점,나다(NaDa),,부산광역시 동구 범일동 1411-10 ,
일반음식점,미진축산 부산역점,"부산광역시 동구 중앙대로214번길 3-4, 근명빌딩 2층 (초량동)",부산광역시 동구 초량동 1200-8 근명빌딩 ,
일반음식점,1988라운지,"부산광역시 동구 범일일길 10, 1층 (범일동)",부산광역시 동구 범일동 653-17 ,
일반음식점,정성식품,"부산광역시 동구 중앙대로371번길 43, 1층 (수정동)",부산광역시 동구 수정동 248-59 ,
일반음식점,호맥 초량점,"부산광역시 동구 초량로 15-6, 1층 (초량동)",부산광역시 동구 초량동 197-27 ,
일반음식점,인생마라,"부산광역시 동구 고관로 119-4, 1층 (수정동)",부산광역시 동구 수정동 248-15 ,
일반음식점,동미락 도시락,"부산광역시 동구 홍곡로 28, 1층 (초량동)",부산광역시 동구 초량동 647-17 ,051-462-1466
일반음식점,푸줏간 고기도시락 동구수정점,"부산광역시 동구 고관로 119-4, 2층 (수정동)",부산광역시 동구 수정동 248-15 ,
일반음식점,덮덮밥 초량점,"부산광역시 동구 고관로 39, 2층 (수정동)",부산광역시 동구 수정동 397-35 ,
일반음식점,영주복국,"부산광역시 동구 중앙대로180번길 12-7, 1층 (초량동)",부산광역시 동구 초량동 1213-4 ,
일반음식점,동주방,"부산광역시 동구 중앙대로241번길 3, 1층 (초량동)",부산광역시 동구 초량동 174-40 ,
일반음식점,배가네,"부산광역시 동구 중앙대로221번길 25, 1층 (초량동)",부산광역시 동구 초량동 410-3 ,051-711-5393
일반음식점,범아당 초량점,"부산광역시 동구 초량상로 105, 1층 (초량동)",부산광역시 동구 초량동 110-14 ,
일반음식점,행복포차,"부산광역시 동구 진성로 10-3, 1층 (수정동)",부산광역시 동구 수정동 224 ,051-467-9233
일반음식점,카페블룸,"부산광역시 동구 중앙대로371번길 75, 1층 (수정동)",부산광역시 동구 수정동 553-18 ,
일반음식점,현풍닭칼국수 부산역점,"부산광역시 동구 중앙대로 234, 1층 (초량동)",부산광역시 동구 초량동 1198-5 ,051-467-7000
일반음식점,사유공간,"부산광역시 동구 중앙대로180번길 12-7, 4층 (초량동)",부산광역시 동구 초량동 1213-4 ,
일반음식점,후라이드참잘하는집,"부산광역시 동구 홍곡로 50, 근린생활시설-2동 1층 204호 (초량동, e편한세상 부산항)",부산광역시 동구 초량동 1218 e편한세상 부산항 ,
일반음식점,클로즈(close),"부산광역시 동구 범일로102번길 20-6, 1층 (범일동)",부산광역시 동구 범일동 830-271 ,
일반음식점,밥풀릭스,"부산광역시 동구 수정중로 9, 1층 (수정동)",부산광역시 동구 수정동 858-7 ,
일반음식점,술퍼맨,"부산광역시 동구 초량상로 90, 2층 (초량동)",부산광역시 동구 초량동 283-12 ,
일반음식점,고관로우동,"부산광역시 동구 고관로13번길 3, 1층 (초량동)",부산광역시 동구 초량동 46-6 ,
일반음식점,애프터투모로우125부스(AFTERTOMORROW 125bus),"부산광역시 동구 대영로243번길 79-1, 1층 (초량동)",부산광역시 동구 초량동 496-3 ,
일반음식점,경순분식,"부산광역시 동구 범곡북로3번길 7-3, 외 1(범곡북로3번길 7) 1층 (범일동)",부산광역시 동구 범일동 44-10 외 1필지(범일동 44-11) ,
일반음식점,조방설렁탕,"부산광역시 동구 자성로133번길 31, 103,104호 (범일동)",부산광역시 동구 범일동 830-130 신일빌딩 ,051-633-8777
일반음식점,이비가짬뽕 부산범일동점,"부산광역시 동구 자성로133번길 31, 신일빌딩 1층 101호 (범일동)",부산광역시 동구 범일동 830-130 신일빌딩 ,
일반음식점,문토스트 부산역점,"부산광역시 동구 중앙대로286번길 3-2, 1층 (초량동)",부산광역시 동구 초량동 1162-35 ,051-467-7760
일반음식점,2에프(2F),"부산광역시 동구 조방로 33, 2층 (범일동)",부산광역시 동구 범일동 830-54 ,
일반음식점,욱이 국밥,"부산광역시 동구 중앙대로286번길 3-7, 1층 (초량동)",부산광역시 동구 초량동 1163-5 ,
